blue,green,red,circle_area_ratio,rect_area_ratio,total_area_ratio
0.06666666666666667,0.09803921568627451,0.10196078431372549,0.5807227940844416,0.8051325556733828,0.061787109375
0.42745098039215684,0.5098039215686274,0.4196078431372549,0.7398978320859908,0.753998720409469,0.0115087890625
0.3607843137254902,0.38823529411764707,0.32941176470588235,0.8662380628310808,0.8735740754196033,0.07827473958333334
0.47058823529411764,0.17647058823529413,0.17647058823529413,0.698440287452863,0.9315789473684211,0.0077783203125
0.5176470588235295,0.3843137254901961,0.19607843137254902,0.8405927474341544,0.7814867424242424,0.0483544921875
0.47058823529411764,0.23921568627450981,0.08627450980392157,0.38558468062873485,0.805954757152362,0.03943196614583333
0.8470588235294118,0.7725490196078432,0.37254901960784315,0.5647099217778838,0.8983516483516484,0.0133056640625
0.8470588235294118,0.7725490196078432,0.37254901960784315,0.5595290968074446,0.9,0.01318359375
0.9725490196078431,0.9490196078431372,0.6627450980392157,0.6245918516154724,0.866297864984009,0.08156087239583333
0.6549019607843137,0.6941176470588235,0.5764705882352941,0.47450945894963237,0.4396230610996831,0.05148111979166667
0.12156862745098039,0.10196078431372549,0.11764705882352941,0.9415076787526868,0.8002390914524806,0.07626627604166666
0.08235294117647059,0.1450980392156863,0.1411764705882353,0.27553706225587965,0.8575926832524812,0.12545084635416667
0.4666666666666667,0.1411764705882353,0.16862745098039217,0.13733914253995722,0.41481446655461396,0.1148828125
0.49019607843137253,0.5137254901960784,0.5450980392156862,0.5850712546883731,0.7558686339838172,0.193857421875
0.6588235294117647,0.792156862745098,0.5764705882352941,0.8203193918394299,0.8055433455433455,0.05368977864583333
0.14901960784313725,0.21568627450980393,0.21568627450980393,0.7266896809025504,0.8468583989741711,0.015048828125
0.047058823529411764,0.22745098039215686,0.4627450980392157,0.49458020264802927,0.6736185202120273,0.12948079427083334
0.0,0.023529411764705882,0.047058823529411764,0.3831034313314206,0.8881849182360692,0.07461100260416667
0.8352941176470589,0.6509803921568628,0.4,0.8263982002266488,0.9086246278092752,0.14503092447916666
0.27058823529411763,0.32941176470588235,0.27058823529411763,0.6898183775377256,0.887502363395727,0.206279296875
0.21568627450980393,0.25882352941176473,0.2823529411764706,0.5192284600062702,0.81256757616231,0.16635416666666666
0.1411764705882353,0.14901960784313725,0.13333333333333333,0.6828141657674769,0.8306451612903226,0.021123046875
0.13725490196078433,0.1803921568627451,0.12156862745098039,0.9345992085267838,0.8160714285714286,0.0379345703125
0.23529411764705882,0.21568627450980393,0.2235294117647059,0.6728307050198494,0.9053839195153376,0.10751139322916667
0.043137254901960784,0.07450980392156863,0.0784313725490196,0.5559954848479499,0.9179184066816576,0.11627115885416667
0.12549019607843137,0.17254901960784313,0.1568627450980392,0.5661632709988264,0.9176120531804792,0.15007975260416667
0.11764705882352941,0.14901960784313725,0.11764705882352941,0.573734918876389,0.9157983526843306,0.15020345052083334
0.2823529411764706,0.27058823529411763,0.26666666666666666,0.5622922034583455,0.906660726219648,0.11923828125
0.10196078431372549,0.13333333333333333,0.13333333333333333,0.5257397113608379,0.90353886756238,0.12258951822916667
0.11372549019607843,0.2,0.18823529411764706,0.6573223665297847,0.6777469276637871,0.2852604166666667
0.07450980392156863,0.20392156862745098,0.27058823529411763,0.6260245518769496,0.7971861471861472,0.0179833984375
0.4,0.5137254901960784,0.42745098039215684,0.642937832490322,0.7983562155599141,0.013912760416666666
0.25882352941176473,0.21568627450980393,0.24313725490196078,0.5253040973574664,0.6179448911857083,0.22576009114583334
0.3137254901960784,0.25098039215686274,0.43529411764705883,0.34948982433861575,0.7750719868366928,0.061334635416666665
0.26666666666666666,0.2980392156862745,0.30196078431372547,0.6673562224025668,0.8048595336331186,0.22606282552083334
0.38823529411764707,0.44313725490196076,0.44313725490196076,0.6589211847651155,0.7910975597624424,0.2588655598958333
0.4745098039215686,0.49019607843137253,0.34901960784313724,0.36042869208431366,0.7654626550132776,0.19329427083333334
0.06666666666666667,0.2823529411764706,0.2196078431372549,0.5786873730821315,0.7237837407436898,0.014794921875
0.5764705882352941,0.7568627450980392,0.5607843137254902,0.742832678604528,0.783613153878174,0.0919189453125
0.6196078431372549,0.6588235294117647,0.6549019607843137,0.7723929472851958,0.7973720188363967,0.0854345703125
0.08235294117647059,0.12549019607843137,0.09803921568627451,0.6083044705483664,0.8214265220634648,0.0698974609375
0.592156862745098,0.20784313725490197,0.19215686274509805,0.5521014059484375,0.7913681053157807,0.0077294921875
0.8588235294117647,0.8627450980392157,0.8274509803921568,0.4030094786629918,0.8855302123369668,0.0914990234375
0.17254901960784313,0.1803921568627451,0.19215686274509805,0.4325030346604337,0.8586694019579838,0.10763834635416666
0.6901960784313725,0.7372549019607844,0.5843137254901961,0.3826380346761011,0.8110757905303664,0.07890299479166667
0.6235294117647059,0.44313725490196076,0.3333333333333333,0.38743432149739393,0.795054086354304,0.08445638020833333
0.13725490196078433,0.17254901960784313,0.19215686274509805,0.4321798926934584,0.7709620265287555,0.026204427083333332
0.20784313725490197,0.25098039215686274,0.25882352941176473,0.45106980337500846,0.7322490232716155,0.028064778645833333
0.3137254901960784,0.2823529411764706,0.26666666666666666,0.5514149907123121,0.7371864328867875,0.14617024739583334
0.4627450980392157,0.47058823529411764,0.34509803921568627,0.7778815561769559,0.9343891402714932,0.0013444010416666667
0.34901960784313724,0.4117647058823529,0.403921568627451,0.8490725285659636,0.8623723976437013,0.0767236328125
0.8117647058823529,0.8431372549019608,0.8156862745098039,0.636689080660407,0.8041258169934641,0.044855143229166665
0.2823529411764706,0.32941176470588235,0.33725490196078434,0.8712212283843667,0.8855811815826857,0.06899576822916667
0.33725490196078434,0.3803921568627451,0.4,0.8820531305127022,0.8759478011014447,0.0714501953125
0.40784313725490196,0.41568627450980394,0.22745098039215686,0.8165846021018793,0.8181712288875946,0.011432291666666667
0.25882352941176473,0.29411764705882354,0.18823529411764706,0.8094060416039215,0.8528726708074534,0.0107275390625
0.8901960784313725,0.9098039215686274,0.7333333333333333,0.6335287466133173,0.8607194553154989,0.0783935546875
0.6,0.6705882352941176,0.6392156862745098,0.458621317042253,0.5345201482532923,0.04412923177083333
0.49411764705882355,0.4235294117647059,0.30196078431372547,0.8334693072443994,0.794703378697914,0.049231770833333334
0.41568627450980394,0.18823529411764706,0.10196078431372549,0.49810479215137504,0.8459559414696897,0.03425130208333333
0.2901960784313726,0.36470588235294116,0.2784313725490196,0.4017548203756493,0.582560917343526,0.07938151041666666
0.33725490196078434,0.16470588235294117,0.1568627450980392,0.22417217870358405,0.4483960732781943,0.18883138020833334
0.1803921568627451,0.20784313725490197,0.18823529411764706,0.956456246781029,0.8323534399909548,0.04792805989583333
0.27450980392156865,0.3686274509803922,0.403921568627451,0.570250632861496,0.6741031743755914,0.03826171875
0.5529411764705883,0.5647058823529412,0.5019607843137255,0.6267743081439948,0.6843190593190593,0.050771484375
0.14901960784313725,0.18823529411764706,0.13333333333333333,0.8714218421361704,0.8614066418420853,0.07379720052083333
0.8588235294117647,0.7019607843137254,0.41568627450980394,0.12571520736384245,0.8382135913232918,0.1164794921875
0.2,0.32941176470588235,0.3568627450980392,0.6046786419200729,0.6335376848178867,0.02859375
0.4980392156862745,0.30980392156862746,0.2901960784313726,0.28445414533081054,0.7590340252299341,0.04916178385416667
0.4470588235294118,0.43529411764705883,0.396078431372549,0.3010326888067273,0.5053856959263576,0.2752229817708333
0.2784313725490196,0.34901960784313724,0.36470588235294116,0.62414427965897,0.803163183399233,0.043971354166666664
0.3568627450980392,0.45098039215686275,0.49019607843137253,0.5928538201908117,0.6713141055712972,0.0582275390625
0.8901960784313725,0.9137254901960784,0.8823529411764706,0.8425504630262021,0.9050338039023365,0.12615234375
0.09411764705882353,0.13725490196078433,0.10588235294117647,0.9544484644679498,0.8236271151250908,0.038740234375
0.4235294117647059,0.44313725490196076,0.4196078431372549,0.954929658551372,0.8211708099438653,0.04
0.08235294117647059,0.10196078431372549,0.09411764705882353,0.6880340235310126,0.8334545454545454,0.020517578125
0.11372549019607843,0.1450980392156863,0.13725490196078433,0.911604146265245,0.8271822849807445,0.008390299479166667
0.16470588235294117,0.20784313725490197,0.20784313725490197,0.7472958175271754,0.8431269674711438,0.010462239583333333
0.1411764705882353,0.1803921568627451,0.17254901960784313,0.9280899196275909,0.8059701492537313,0.006416015625
0.7647058823529411,0.8862745098039215,0.8235294117647058,0.6950464459132758,0.7857833655705996,0.026448567708333332
0.7254901960784313,0.7294117647058823,0.7529411764705882,0.7826864562318175,0.8089028379453629,0.029783528645833335
0.06666666666666667,0.09803921568627451,0.10588235294117647,0.8081823049005183,0.8341546816856079,0.040498046875
0.14901960784313725,0.2,0.19215686274509805,0.9270208704923928,0.8218998862343572,0.141103515625
0.10196078431372549,0.14901960784313725,0.16470588235294117,0.9146979500353483,0.8248377673652636,0.13695475260416667
0.32941176470588235,0.33725490196078434,0.2627450980392157,0.3326385574731584,0.7732046207286534,0.1557861328125
0.8941176470588236,0.9254901960784314,0.8431372549019608,0.935752470346719,0.7940509537148193,0.07751302083333333
0.6039215686274509,0.6313725490196078,0.5490196078431373,0.38434907355755393,0.8669306184012067,0.1122607421875
0.5176470588235295,0.5725490196078431,0.4392156862745098,0.43470020467758674,0.9029304029304029,0.0016048177083333333
0.44313725490196076,0.5294117647058824,0.3686274509803922,0.5938636730801706,0.6959632510162362,0.09641764322916667
0.40784313725490196,0.25098039215686274,0.2235294117647059,0.2508213644846052,0.774706387854483,0.0440185546875
